Geneid	BG2_RPMI_DMSO_A	BG2_RPMI_VORI_A	BG2_RPMI_FLUC_A	BG2_RPMI_DMSO_B	BG2_RPMI_VORI_B	BG2_RPMI_FLUC_B	BG2_RPMI_DMSO_C	BG2_RPMI_VORI_C	BG2_RPMI_FLUC_C
GWK60_I05951	436.1925322584994	564.7599897612714	572.2573323788969	436.5845366524086	408.93389971267436	408.09680101473845	461.8162650890646	353.012195920322	393.42210108951235
GWK60_I05973	11.98431959766564	12.360588385309958	9.291123024044383	11.956700341615969	10.92785509611981	8.1985679195096	10.61566416156522	9.283449141347266	9.588428091880074
GWK60_I05995	80.34716978788319	30.108807980649807	32.819153947177185	63.790017591275735	50.257701122250296	30.962676717296898	65.1865947792303	22.42495506870898	31.23652862921756
GWK60_I06017	36.43289620915785	83.32869604846233	98.22044339704063	40.4422426797891	76.56018767221886	82.07289800275036	40.9839964608129	89.82038454939887	108.7347515574029
GWK60_I06039	8.991768649838649	14.602338383046533	17.80798579608507	12.255225054481546	18.334802225709367	23.810734489639586	12.847604064128209	14.226584398428276	19.27570595790324
GWK60_I06061	45.43878066535418	54.91668226499434	63.931775094019685	55.132800918174034	78.0859144577153	55.20950524520827	55.756648690901685	68.23937940263053	67.21784641730362
GWK60_I06083	2190.871957355584	1566.8965509041416	1659.776961851439	2248.4252899955477	2116.143930283936	1968.9645827971192	2223.193488069821	1998.835107979173	1741.3376213047359
GWK60_I06105	80.92591784854784	27.421185055186623	25.123955116038385	73.93985782870533	48.053873543199884	26.252861103961592	69.53887758922815	23.871726363464393	26.887138566921443
GWK60_I06149	33.58150332490761	42.56847923878791	51.95444303241145	43.06611778760759	59.190375037336295	46.22596805680945	43.36938223167709	54.73618065157998	46.45939384725397
GWK60_I06171	456.2369772863972	381.3947482337023	513.8401864266995	473.9315494145915	702.8384321188179	666.4389092869452	407.67777282752104	600.7717801471872	571.8459434177962
GWK60_I06193	23.940407582615933	24.845030361655088	31.586658035824357	26.380157521121173	32.88788848736773	30.875457909642535	30.7589217821962	25.80075475647162	29.061833598069505
GWK60_I06215	15.68266086337636	19.147765174037268	16.449080047670414	17.031620460330764	26.11992095170403	16.571573454327915	16.3489597862739	16.27617706599845	22.24119918219605
GWK60_I06237	26.057778536267104	23.11108008716271	25.0765514271402	21.77659221219413	24.20298216992645	19.537012914576067	23.365620854956298	22.304390794146023	20.956152118335833
GWK60_I06259	15.964976990529847	15.419772083878655	13.55745502488109	17.864347290955795	12.479662681368326	13.431696378771047	16.781398142395478	13.86489157473942	17.694109571613744
GWK60_I06303	47.965510003377915	48.86024166337454	51.401399995265955	57.866658814942994	60.10320302865895	56.953881398295415	51.990250105326645	44.4882173137291	54.56507532698764
GWK60_I06325	22.41590049598709	26.244575940352505	26.482860864453038	28.57981330013068	25.115810161249108	20.409200991119643	28.959420235754788	14.58827722211713	18.88030686133087
GWK60_I06347	114.39449472259406	137.94812969497224	163.28990702461675	132.30929510742192	187.8078390146987	186.12493553439882	128.406292519327	152.75493587125953	189.19846770988107
GWK60_I06369	68.75809276823243	110.01914491654145	112.45735129612903	76.31234370463702	119.25445686636714	94.80684392028654	81.17286433133773	88.13248470551753	102.01296691567254
GWK60_I06391	479.47159455112933	549.488841986635	603.6385744294959	475.92695144269294	598.3978695116299	567.3583437915953	487.19063185632757	594.020180771662	576.3930330283785
GWK60_I06413	72.27292855129338	69.84103998473232	67.99269110963091	73.4842148459105	78.20327805659963	74.13598650620382	72.92863631624569	72.5796932868968	73.84078128489088
GWK60_I06435	0.014115806357674489	0.1857803865527549	0.015801229632728543	0.015711826992925056	0.013040399876037959	0.08721880765435745	0.013949624391018685	0.1205642745629515	0.09884977414309355
GWK60_I06457	0.014115806357674489	0.012385359103516992	0.015801229632728543	0.015711826992925056	0.013040399876037959	0.08721880765435745	0.013949624391018685	0.1205642745629515	0.09884977414309355
GWK60_J00011	0.042347419073023466	0.012385359103516992	0.015801229632728543	0.04713548097877518	0.013040399876037959	0.08721880765435745	0.02789924878203737	0.1205642745629515	0.09884977414309355
GWK60_J00055	3914.553071691216	2118.775767197755	2133.8612545221936	3754.513890056365	2722.8094133169734	2262.3686517463775	3571.1875418471295	2223.8080443136405	2218.4854810934485
GWK60_J00077	54.825791893207715	135.9417015202025	147.59928599931732	59.67351891912937	122.73624363326927	120.01307933239585	69.24593547701676	124.90458844721775	135.22649102775196
GWK60_J00099	21.554836308168944	24.225762406479237	28.062983827725894	29.69535301662836	34.635302070756815	31.398770755568684	28.373536011332003	31.105582837241485	39.14451056066505
GWK60_J00143	89.97414972381719	130.4054460009304	141.64222242777865	92.82547387420125	122.99705163079001	161.79088819883307	90.17037206354478	124.18120279984002	133.05179599660391
GWK60_J00165	40.837027792752295	34.67900548984758	34.2096621548573	48.39242713820918	46.801995155100236	34.27699140816247	44.61089880247775	39.90677488033695	39.53990965723742
GWK60_J00187	160.58141312490497	253.00811576664512	265.4132541409414	185.22672841959354	325.2014921086346	521.9173450036749	142.38381615912772	512.3981668925438	415.86099981999456
GWK60_J00209	28.40100239164107	24.535396384067163	24.444502241831056	26.28588655916362	24.841961763852314	25.38067302741802	27.15991868931338	21.701569421331268	23.92164534262864
GWK60_J00231	150.2204112583719	117.41320430134108	100.68543521974628	147.37693719363705	94.39945470263878	79.89242781139141	157.57495712094706	50.034173943624864	76.31202563846821
GWK60_J00253	1.5527386993441938	1.4986284515255561	1.2324959113528264	1.6026063532783559	1.5518075852485171	0.6105316535805021	1.5763075561851114	0.36169282368885447	1.6804461604325902
GWK60_J00275	56.816120589639816	29.266603561610655	32.471526895257156	81.43439930433057	38.821270430965	35.93414875359527	95.73627219556124	39.545082056648084	37.85946349680483
GWK60_J00297	52.172020297964906	87.15577201144907	87.88643921723616	62.313105853940776	67.39278655936417	78.14805165830427	67.75332566717775	78.84903556417028	106.46120675211175
