"","gene","baseMean","log2FC","stderror","padj","gene_id_bg2"
"178","CAGL0J04004g",326.803189656957,2.00274738767544,0.275157130324736,7.7125509621489e-12,"GWK60_J03817"
"179","CAGL0J04158g",10218.2766774969,3.07292949611994,0.173898578968474,8.80726856601327e-67,"GWK60_J03971"
"180","CAGL0J04180g",2972.25783032018,1.50028386814156,0.174453033948125,3.71808460887699e-16,"GWK60_J03993"
"181","CAGL0J04466g",5731.56773397115,1.28663553079378,0.151114358040073,7.35860874445886e-16,"GWK60_J04279"
"182","CAGL0J04884g",1067.97522291173,1.36080909874582,0.359825922030081,0.000737234911816234,"GWK60_J04697"
"183","CAGL0J05126g",3337.15046054956,1.60913816803636,0.208252601902987,3.17144398309285e-13,"GWK60_J04939"
"184","CAGL0J05830g",887.340141204636,1.843987193541,0.191889357323031,6.07434185284521e-20,"GWK60_J05621"
"185","CAGL0J06908g",1269.96306741102,1.56052998261161,0.206769502749214,1.18420856087213e-12,"GWK60_J06743"
"186","CAGL0J08316g",3832.8874835681,2.10680070499832,0.238288825980353,5.20119692089157e-17,"GWK60_J08173"
"187","CAGL0J08415g",9540.52804969449,1.64681827700483,0.199145881292375,5.10302415394311e-15,"GWK60_J08261"
"188","CAGL0J08437g",5390.76915171942,1.1470676693907,0.173818026493485,6.71678525991811e-10,"GWK60_J08283"
"189","CAGL0J09020g",1397.06509517536,1.06520365515228,0.233634925596174,3.48673276366294e-05,"GWK60_J08833"
"190","CAGL0J09416g",4546.23446100824,1.48517623156934,0.186582462448382,5.49032723433638e-14,"GWK60_J09229"
"191","CAGL0J10494g",476.818424611902,2.41290446183158,0.237659316192211,3.28998879136819e-22,"GWK60_J10307"
"192","CAGL0J10824g",2725.80655947948,1.2169504508765,0.168012308718857,9.92476490677939e-12,"GWK60_J10615"
"193","CAGL0J11176g",2229.14170939114,1.2462830664491,0.155236814711161,3.2557677056861e-14,"GWK60_J10967"
"194","CAGL0J11484g",1252.73874353036,1.23611334616351,0.245493055787056,3.94921311854994e-06,"GWK60_J11275"
"195","CAGL0J11506g",3595.33432893593,1.0010269652723,0.180702559383935,3.16103453691867e-07,"GWK60_J11297"
"196","CAGL0J11704g",1186.03959882842,1.39607296879033,0.191707710914832,7.53603839933843e-12,"GWK60_J11495"
"197","CAGL0K00231g",600.886845137187,1.02634863230712,0.198204008924528,1.98103775096479e-06,"GWK60_K00077"
"198","CAGL0K00715g",4809.34309024015,2.81903765954419,0.213014050207375,1.9952857251564e-37,"GWK60_K00561"
"199","CAGL0K00869g",728.832812593089,1.9214406991209,0.213185629742134,1.22407158152618e-17,"GWK60_K00715"
"200","CAGL0K00891g",1225.79334533361,1.47183905537762,0.212008767597024,7.57045585910418e-11,"GWK60_K00737"
"201","CAGL0K01903g",729.592014579619,1.39689442057374,0.230986048908621,1.9075429609494e-08,"GWK60_K01749"
"202","CAGL0K02651g",176.676657422796,1.38878430090254,0.305023766182432,3.58190663032591e-05,"GWK60_K02519"
"203","CAGL0K02761g",2509.04860365756,1.29513273967243,0.151246262777366,4.91207552367553e-16,"GWK60_K02629"
"204","CAGL0K03157g",442.08776949323,1.37181402732108,0.310923008553197,6.32777405046685e-05,"GWK60_K03003"
"205","CAGL0K03377g",4652.26107222702,1.19875958347944,0.142785937705992,1.96807525095736e-15,"GWK60_K03223"
"206","CAGL0K03421g",239.840626510856,1.54004999927049,0.385808640820561,0.000344168660322051,"GWK60_K03267"
"207","CAGL0K03459g",4610.15398100503,1.17108361923767,0.295090420379219,0.000374330165956694,"GWK60_K03311"
"208","CAGL0K03509g",8824.38487309379,1.52463366191179,0.250412898073147,1.50959278136367e-08,"GWK60_K03377"
"209","CAGL0K03553g",1128.45886903422,1.29244078395559,0.233609433702698,3.26553284148762e-07,"GWK60_K03421"
"210","CAGL0K03927g",3723.85703905661,1.48439659439114,0.154006919839242,4.66511895999564e-20,"GWK60_K03795"
"211","CAGL0K04037g",5173.13487738734,1.38847552144263,0.2175402263764,2.59372107562221e-09,"GWK60_K03905"
"212","CAGL0K04169g",7359.0836001491,1.30147105948969,0.208227864329354,5.82887677975254e-09,"GWK60_K04037"
"213","CAGL0K04279g",2731.53178984585,1.13597317062246,0.167104549730022,1.92435596208368e-10,"GWK60_K04147"
"214","CAGL0K04301g",59.4434907686172,1.45285647094631,0.38157137081579,0.000676841240736078,"GWK60_K04169"
"215","CAGL0K04367g",4337.89720893585,1.386576010589,0.312060141257151,5.58544646395947e-05,"GWK60_K04235"
"216","CAGL0K04433g",1871.85807621773,1.17318284651602,0.153888636084995,6.82389228606573e-13,"GWK60_K04301"
"217","CAGL0K04477g",35251.1643033992,1.3348460238257,0.211586543114532,4.05822208201071e-09,"GWK60_K04345"
"218","CAGL0K04609g",1481.49236134031,2.18624278957351,0.196017398503952,9.59362957859786e-27,"GWK60_K04477"
"219","CAGL0K04719g",2459.9224652873,2.05717586604371,0.155258496810062,1.73736286201183e-37,"GWK60_K04587"
"220","CAGL0K05247g",292.925111318951,1.23281711710906,0.277829661461729,5.70702001515472e-05,"GWK60_K05071"
"221","CAGL0K05291g",5449.49206651506,1.34145401845551,0.206844002003568,1.38064149039444e-09,"GWK60_K05115"
"222","CAGL0K05687g",409.495262084055,2.2539762050794,0.235024940801873,7.2028512738527e-20,"GWK60_K05533"
"223","CAGL0K06105g",976.709223598322,1.49353139935025,0.210482851360589,2.70622669120833e-11,"GWK60_K05951"
"224","CAGL0K06677g",513.058477849564,2.29044809305539,0.252290670666563,7.14962617900023e-18,"GWK60_K06523"
"225","CAGL0K07590g",1861.99237944266,1.15547279628923,0.230389332454263,4.34532062103749e-06,"GWK60_K07403"
"226","CAGL0K08272g",7013.64236544095,2.11257650614026,0.162015581230024,2.1521516445431e-36,"GWK60_K08085"
"227","CAGL0K08338g",1254.00569702268,2.37983293152848,0.27197626540326,1.07740568040795e-16,"GWK60_K08151"
"228","CAGL0K08668g",977.887548033338,3.13237275576976,0.224484236499674,1.65166142680055e-41,"GWK60_K08481"
"229","CAGL0K08734g",1054.96240133665,1.0528653750763,0.246039722663454,0.000110701378228864,"GWK60_K08547"
"230","CAGL0K08800g",902.483215733427,1.20003414004281,0.21749333877993,3.54050293636996e-07,"GWK60_K08613"
"231","CAGL0K08932g",123.602499945362,1.43217994825393,0.35789661846528,0.000333910872383924,"GWK60_K08745"
"232","CAGL0K10824g",661.959900226606,3.02949679404355,0.232138535553041,1.97826954622541e-36,"GWK60_K10571"
"233","CAGL0K11682g",1117.24336770747,1.0402807208914,0.196608894997742,1.13754449277587e-06,"GWK60_K11451"
"234","CAGL0K11946g",1484.16038313237,2.45500143923925,0.216295863843028,1.12244783880093e-27,"GWK60_K11715"
"235","CAGL0K12100g",3465.59849828303,1.3058146083737,0.223788335026691,6.31938446050667e-08,"GWK60_K11869"
"236","CAGL0K12760g",1114.93443202017,2.04690613966905,0.199759025664599,1.30187122794098e-22,"GWK60_K12507"
"237","CAGL0K12892g",4809.00057799601,1.96141861251163,0.146899800646026,4.80490367346331e-38,"GWK60_K12639"
